EFF_DATE,SITE_NO,SITE_TYPE_CODE,STATE_CODE,ARPT_ID,CITY,COUNTRY_CODE,STATE_NAME,COUNTY_NAME,ARPT_NAME,LAT_DEG,LAT_MIN,LAT_SEC,LAT_HEMIS,LAT_DECIMAL,LONG_DEG,LONG_MIN,LONG_SEC,LONG_HEMIS,LONG_DECIMAL,ELEV,ELEV_METHOD_CODE,MAG_VARN,MAG_HEMIS,MAG_VARN_YEAR,ICAO_ID
2025-11-27,50033.,A,AK,CSR,ANCHORAGE,US,ALASKA,ANCHORAGE,CAMPBELL AIRSTRIP,61,9,31.32,N,61.1587,149,46,50.2,W,-149.78061111,286,S,25,E,1985,NA
2025-11-27,50033.1,H,AK,2OK,ANCHORAGE,US,ALASKA,ANCHORAGE,ALASKA RGNL HOSPITAL,61,12,45.73,N,61.21270277,149,49,35.7,W,-149.82658333,137,E,24,E,1990,NA
2025-11-27,50033.5,A,AK,A13,ANCHORAGE,US,ALASKA,ANCHORAGE,BOLD,61,20,28.82,N,61.34133888,148,59,55.97,W,-148.99888055,900,E,25,E,1985,NA
2025-11-27,50034.,A,AK,ANC,ANCHORAGE,US,ALASKA,ANCHORAGE,TED STEVENS ANCHORAGE INTL,61,10,26.705,N,61.17408472,149,59,53.295,W,-149.9981375,151.4,S,16,E,2020,PANC
2025-11-27,50035.,A,AK,MRI,ANCHORAGE,US,ALASKA,ANCHORAGE,MERRILL FLD,61,12,48.767,N,61.21354638,149,50,40.954,W,-149.84470944,143.1,S,19,E,2010,PAMR
2025-11-27,50035.2,C,AK,A11,ANCHORAGE,US,ALASKA,ANCHORAGE,CAMPBELL LAKE,61,7,59.02,N,61.13306111,149,56,30.84,W,-149.9419,20,E,NA,NA,NA,NA
2025-11-27,50035.3,A,AK,2AN,ANDERSON,US,ALASKA,DENALI,TISCHNER AIR,64,15,16.22,N,64.25450555,149,11,31.48,W,-149.19207777,647,E,NA,NA,NA,NA
2025-11-27,50036.,A,AK,EDF,ANCHORAGE,US,ALASKA,ANCHORAGE,ELMENDORF AFB,61,15,4.8715,N,61.25135319,149,48,23.4924,W,-149.80652566,213,S,18,E,2015,PAED
2025-11-27,50036.5,A,AK,FRN,FORT RICHARDSON (ANCHORAGE),US,ALASKA,ANCHORAGE,BRYANT AAF,61,15,57.24,N,61.2659,149,39,11.908,W,-149.65330777,386.8,S,15,E,2025,PAFR
2025-11-27,50037.,A,AK,LHD,ANCHORAGE,US,ALASKA,ANCHORAGE,LAKE HOOD,61,11,11.9011,N,61.18663919,149,57,55.4171,W,-149.96539363,79.3,S,25,E,1985,PALH
2025-11-27,50037.6,C,AK,AGN,ANGOON,US,ALASKA,ANGOON,ANGOON,57,30,12.799,N,57.50355527,134,35,6.338,W,-134.58509388,0,E,23,E,2005,PAGN
2025-11-27,50038.,A,AK,ANI,ANIAK,US,ALASKA,BETHEL,ANIAK,61,34,53.059,N,61.58140527,159,32,43.073,W,-159.54529805,96.8,S,12,E,2020,PANI
2025-11-27,50039.,A,AK,ANN,ANNETTE,US,ALASKA,KETCHIKAN GATEWAY,ANNETTE ISLAND,55,2,32.2569,N,55.04229358,131,34,15.2377,W,-131.57089936,119,S,26,E,1985,PANT
2025-11-27,50039.01,C,AK,Z43,ANNETTE,US,ALASKA,KETCHIKAN GATEWAY,TAMGAS HARBOR,55,4,4.772,N,55.06799222,131,33,25.037,W,-131.55695472,0,E,26,E,1985,NA
2025-11-27,50039.1,A,AK,ANV,ANVIK,US,ALASKA,YUKON-KOYUKUK,ANVIK,62,38,50.4,N,62.64733333,160,11,24.2,W,-160.19005555,297.3,S,15,E,2010,PANV
2025-11-27,50039.11,C,AK,K40,ANVIK,US,ALASKA,KUSKOKWIM,ANVIK,62,39,22.406,N,62.65622388,160,12,19.615,W,-160.20544861,52,E,20,E,1985,NA
2025-11-27,50039.8,A,AK,ARC,ARCTIC VILLAGE,US,ALASKA,UPPER YUKON,ARCTIC VILLAGE,68,6,52.81,N,68.11466944,145,34,45.895,W,-145.57941527,2092,S,26,E,2005,PARC
2025-11-27,50040.5,A,AK,AKA,ATKA,US,ALASKA,ALEUTIANS WEST,ATKA,52,13,14.1,N,52.22058333,174,12,22.3,W,-174.20619444,55.2,S,8,E,2005,PAAK
2025-11-27,50044.,A,AK,4A2,ATMAUTLUAK,US,ALASKA,BETHEL,ATMAUTLUAK,60,52,4.349,N,60.86787472,162,16,27.39,W,-162.274275,18.6,S,18,E,1985,NA
2025-11-27,50044.5,A,AK,ATK,ATQASUK,US,ALASKA,NORTH SLOPE,ATQASUK EDWARD BURNELL SR MEML,70,28,1.6,N,70.46711111,157,26,8.4,W,-157.43566666,101.3,S,13,E,2020,PATQ
2025-11-27,50046.,A,AK,ATU,ATTU,US,ALASKA,ALEUTIAN ISLANDS,CASCO COVE CGS,52,49,57.15,N,52.83254166,173,10,31.995,E,173.17555416,88,S,3,E,1985,PAAT
2025-11-27,50053.,C,AK,BNF,BARANOF,US,ALASKA,WRANGELL-PETERSBURG,BARANOF WARM SPRINGS FLOAT AND SEAPLANE FLOAT,57,5,19.773,N,57.08882583,134,49,59.309,W,-134.83314138,0,E,27,E,1985,NA
2025-11-27,50054.3,A,AK,BRW,UTQIAGVIK,US,ALASKA,NORTH SLOPE,WILEY POST-WILL ROGERS MEML,71,17,5.5,N,71.28486111,156,46,6.9,W,-156.76858333,48.9,S,10,E,2025,PABR
2025-11-27,50055.5,A,AK,BTI,BARTER ISLAND,US,ALASKA,UPPER YUKON,BARTER ISLAND,70,6,47.2,N,70.11311111,143,39,13,W,-143.65361111000001,55.1,S,18,E,2020,PABA
2025-11-27,50056.,C,AK,BQV,BARTLETT COVE,US,ALASKA,SKAGWAY-YAKUTAT,BARTLETT COVE,58,27,18.748,N,58.45520777,135,53,6.612,W,-135.88517,0,E,28,E,1985,NA
2025-11-27,50056.5,A,AK,Z47,BASIN CREEK,US,ALASKA,NOME,ENGSTROM FLD,64,40,44.725,N,64.67909027,165,17,57.125,W,-165.29920138,143,E,17,E,1985,NA
2025-11-27,50057.2,A,AK,Z48,BEAR CREEK,US,ALASKA,KUSKOKWIM,BEAR CREEK 3,63,34,17.793,N,63.57160916,156,8,38.582,W,-156.14405055,740,E,23,E,1985,NA
2025-11-27,50057.4,A,AK,Z52,BEAR LAKE,US,ALASKA,ALEUTIAN ISLANDS,JOHNSONS LANDING,56,2,12.068,N,56.03668555,160,15,58.339,W,-160.26620527,130,E,18,E,1985,NA
2025-11-27,50058.,A,AK,WBQ,BEAVER,US,ALASKA,YUKON-KOYUKUK,BEAVER,66,21,44,N,66.36222222,147,24,23.4,W,-147.4065,364.7,S,16,E,2025,PAWB
2025-11-27,50059.95,A,AK,BLG,BELUGA,US,ALASKA,KENAI-COOK INLET,BELUGA,61,10,22.6628,N,61.17296188,151,2,43.4987,W,-151.0454163,87.2,E,19,E,2010,PABG
2025-11-27,50060.1,C,AK,Z58,BETHEL,US,ALASKA,BETHEL,HANGAR LAKE,60,48,16.15,N,60.80448611,161,43,14.5,W,-161.72069444,23,E,18,E,1985,NA
2025-11-27,50060.2,C,AK,Z59,BETHEL,US,ALASKA,BETHEL,BETHEL,60,46,55.291,N,60.78202527,161,44,35.264,W,-161.74312888,15,E,18,E,1985,NA
2025-11-27,50061.1,A,AK,BET,BETHEL,US,ALASKA,BETHEL,BETHEL,60,46,42.8,N,60.77855555,161,50,13.8,W,-161.83716666,128.8,S,11,E,2020,PABE
2025-11-27,50062.,A,AK,BTT,BETTLES,US,ALASKA,YUKON-KOYUKUK,BETTLES,66,54,50.2,N,66.91394444,151,31,44.6,W,-151.52905555,647.3,S,16,E,2020,PABT
2025-11-27,50068.6,A,AK,BGQ,BIG LAKE,US,ALASKA,MATANUSKA-SUSITNA,BIG LAKE,61,32,4.859,N,61.53468305,149,48,45.174,W,-149.81254833,162.4,S,15,E,2025,PAGQ
2025-11-27,50068.65,C,AK,D71,BIG LAKE,US,ALASKA,MATANUSKA-SUSITNA,BEAVER LAKE,61,34,30.5,N,61.57513888,149,50,51.6,W,-149.84766666,150,E,NA,NA,NA,NA
2025-11-27,50068.67,C,AK,L95,BIG LAKE,US,ALASKA,MATANUSKA-SUSITNA,JONES LANDING,61,33,17.18,N,61.55477222,149,56,21.61,W,-149.93933611,180,E,NA,NA,NA,NA
2025-11-27,50068.69,C,AK,6A7,BIG LAKE,US,ALASKA,MATANUSKA-SUSITNA,BROCKER LAKE,61,28,54.62,N,61.48183888,149,46,23.68,W,-149.77324444,100,E,NA,NA,NA,NA
2025-11-27,50068.78,A,AK,Z91,BIRCH CREEK,US,ALASKA,YUKON-KOYUKUK,BIRCH CREEK,66,16,28.1,N,66.27447222,145,49,5.5,W,-145.81819444,439.8,S,16,E,2025,NA
2025-11-27,50069.,A,AK,BCV,BIRCHWOOD,US,ALASKA,ANCHORAGE,BIRCHWOOD,61,24,57.915,N,61.4160875,149,30,29.9152,W,-149.50830977,83,S,19,E,2010,PABV
2025-11-27,50070.,A,AK,5BK,BLACK RAPIDS,US,ALASKA,FAIRBANKS NORTH STAR,BLACK RAPIDS,63,32,6.527,N,63.53514638,145,51,39.19,W,-145.86088611,2125,E,28,E,1985,NA
2025-11-27,50072.,A,AK,BYA,BOUNDARY,US,ALASKA,SOUTHEAST FAIRBANKS,BOUNDARY,64,4,41.89,N,64.07830277,141,6,48.15,W,-141.113375,2940,E,31,E,1985,NA
2025-11-27,50072.5,A,AK,KTS,BREVIG MISSION,US,ALASKA,NOME,BREVIG MISSION,65,19,52.8,N,65.33133333,166,27,56.6,W,-166.46572222,38.1,S,9,E,2020,PFKT
2025-11-27,50073.1,A,AK,BVK,BUCKLAND,US,ALASKA,NORTHWEST ARCTIC,BUCKLAND,65,58,53.6,N,65.98155555,161,8,56.9,W,-161.14913888,29,S,11,E,2020,PABL
2025-11-27,50078.,A,AK,TTW,CANTWELL,US,ALASKA,MATANUSKA-SUSITNA,CANTWELL,63,23,28.337,N,63.39120472,148,57,20.219,W,-148.95561638,2190,E,27,E,1985,PATW
2025-11-27,50080.6,H,AK,CDE,CAPE DECISION,US,ALASKA,WRANGELL-PETERSBURG,CAPE DECISION LIGHTHOUSE,56,0,7.607,N,56.00211305,134,8,7.221,W,-134.13533916,34,E,26,E,1985,NA
2025-11-27,50082.,A,AK,LUR,CAPE LISBURNE,US,ALASKA,BARROW,CAPE LISBURNE LRRS,68,52,30.46,N,68.87512777,166,6,39.895,W,-166.11108194,14,E,7,E,2025,PALU
2025-11-27,50084.,A,AK,EHM,CAPE NEWENHAM,US,ALASKA,BETHEL,CAPE NEWENHAM LRRS,58,38,53.34,N,58.64815,162,3,49.69,W,-162.06380277,531,E,12,E,2015,PAEH
2025-11-27,50086.,C,AK,Z71,CAPE POLE,US,ALASKA,PRINCE OF WALES,CAPE POLE,55,57,58.644,N,55.96629,133,47,48.196,W,-133.79672111,0,E,26,E,1985,NA
2025-11-27,50088.,A,AK,CZF,CAPE ROMANZOF,US,ALASKA,KUSILVAK,CAPE ROMANZOF LRRS,61,46,51.6517,N,61.78101436,166,2,22.4715,W,-166.03957541,467,S,8,E,2025,PACZ
2025-11-27,50088.53,H,AK,CSP,CAPE SPENCER,US,ALASKA,SKAGWAY-YAKUTAT,CAPE SPENCER C G,58,11,57.26,N,58.19923888,136,38,23.75,W,-136.63993055,84,E,27,E,1985,PACA
2025-11-27,50090.,A,AK,CEM,CENTRAL,US,ALASKA,YUKON-KOYUKUK,CENTRAL,65,34,26.2,N,65.57394444,144,46,51.2,W,-144.78088888,936.8,S,20,E,2015,PACE
2025-11-27,50092.,A,AK,CIK,CHALKYITSIK,US,ALASKA,YUKON-KOYUKUK,CHALKYITSIK,66,38,42.1,N,66.64502777,143,44,23.6,W,-143.73988888,548.5,S,18,E,2020,PACI
2025-11-27,50093.95,A,AK,5CD,CHANDALAR CAMP,US,ALASKA,YUKON-KOYUKUK,CHANDALAR SHELF,68,3,55.582,N,68.06543944,149,34,47.061,W,-149.57973916,3222,E,28,E,1985,NA
2025-11-27,50094.3,A,AK,WCR,CHANDALAR LAKE,US,ALASKA,YUKON-KOYUKUK,CHANDALAR LAKE,67,30,16.26,N,67.50451666,148,28,59.6,W,-148.48322222,1920,E,22,E,2010,PALR
2025-11-27,50095.12,A,AK,CFK,CHEFORNAK,US,ALASKA,BETHEL,CHEFORNAK,60,8,12.5,N,60.13680555,164,16,44.6,W,-164.27905555,54.1,S,17,E,1985,PACK
2025-11-27,50095.7,A,AK,C05,CHENEGA,US,ALASKA,VALDEZ-CORDOVA,CHENEGA BAY,60,4,42.82,N,60.07856111,147,59,41.045,W,-147.99473472,68.9,E,19,E,2010,PFCB
2025-11-27,50096.22,A,AK,VAK,CHEVAK,US,ALASKA,KUSILVAK,CHEVAK,61,32,27,N,61.54083333,165,36,3.2,W,-165.60088888,60.7,NA,9,E,2020,PAVA
2025-11-27,50097.,A,AK,CKX,CHICKEN,US,ALASKA,SOUTHEAST FAIRBANKS,CHICKEN,64,4,0.305,N,64.06675138,141,57,4.85,W,-141.95134722,1640,E,30,E,1985,NA
2025-11-27,50097.5,C,AK,Z78,CHIGNIK,US,ALASKA,ALEUTIAN ISLANDS,CHIGNIK BAY,56,17,44.198,N,56.29561055,158,24,5.327,W,-158.40147972,0,E,19,E,1985,NA
2025-11-27,50097.51,A,AK,KCL,CHIGNIK LAGOON,US,ALASKA,LAKE AND PENINSULA,CHIGNIK LAGOON,56,18,39.48,N,56.31096666,158,32,4.15,W,-158.53448611,27.7,E,19,E,1985,NA
2025-11-27,50097.53,A,AK,AJC,CHIGNIK,US,ALASKA,LAKE AND PENINSULA,CHIGNIK,56,18,41.2655,N,56.31146263,158,22,23.6575,W,-158.37323819,18.3,S,16,E,2005,PAJC
2025-11-27,50097.54,A,AK,A79,CHIGNIK LAKE,US,ALASKA,LAKE AND PENINSULA,CHIGNIK LAKE,56,15,19.645,N,56.25545694,158,46,40.195,W,-158.77783194,50,E,19,E,1985,NA
2025-11-27,50099.,A,AK,CZN,CHISANA,US,ALASKA,VALDEZ-CORDOVA,CHISANA,62,4,18.3,N,62.07175,142,2,57.66,W,-142.04935,3348,E,29,E,1985,NA
2025-11-27,50101.,A,AK,CZO,CHISTOCHINA,US,ALASKA,VALDEZ-CORDOVA,CHISTOCHINA,62,33,44.4,N,62.56233333,144,40,20.8,W,-144.67244444,1860.7,S,21,E,2010,NA
2025-11-27,50103.,A,AK,CXC,CHITINA,US,ALASKA,VALDEZ-CORDOVA,CHITINA,61,34,59.53,N,61.58320277,144,25,47.29,W,-144.42980277,556,S,27,E,1985,NA
2025-11-27,50104.37,A,AK,9A3,CHUATHBALUK,US,ALASKA,BETHEL,CHUATHBALUK,61,34,44.6,N,61.57905555,159,12,56.3,W,-159.21563888,243.7,S,15,E,2010,PACH
2025-11-27,50106.5,A,AK,CRC,CIRCLE,US,ALASKA,YUKON-KOYUKUK,CIRCLE CITY,65,49,40.5,N,65.82791666,144,4,34.31,W,-144.07619722,613.2,E,30,E,1985,PACR
2025-11-27,50108.,A,AK,CHP,CIRCLE HOT SPRINGS,US,ALASKA,YUKON-KOYUKUK,CIRCLE HOT SPRINGS,65,29,9.265,N,65.48590694,144,36,42.065,W,-144.61168472,870.2,S,30,E,1985,NA
2025-11-27,50108.3,A,AK,CLP,CLARKS POINT,US,ALASKA,DILLINGHAM,CLARKS POINT,58,50,1.3,N,58.83369444,158,31,45.8,W,-158.52938888,79.6,E,15,E,2010,PFCL
2025-11-27,50109.01,A,AK,Z84,CLEAR,US,ALASKA,DENALI,CLEAR,64,18,1.4,N,64.30038888,149,6,59.5,W,-149.11652777,559.4,S,27,E,1985,PACL
2025-11-27,50112.6,C,AK,KCC,COFFMAN COVE,US,ALASKA,PRINCE OF WALES,COFFMAN COVE,56,0,53.294,N,56.01480388,132,50,2.121,W,-132.8339225,0,E,26,E,1985,PAKC
2025-11-27,50114.,A,AK,CDB,COLD BAY,US,ALASKA,ALEUTIANS EAST,COLD BAY,55,12,21.3,N,55.20591666,162,43,34.5,W,-162.72625,99.5,S,12,E,2015,PACD
2025-11-27,50114.01,C,AK,Z87,COLD BAY,US,ALASKA,ALEUTIAN ISLANDS,BLINN LAKE,55,15,5.858,N,55.25162722,162,45,12.256,W,-162.75340444,50,E,17,E,1985,NA
2025-11-27,50114.35,A,AK,CXF,COLDFOOT,US,ALASKA,YUKON-KOYUKUK,COLDFOOT,67,15,7.815,N,67.25217083,150,12,14.069,W,-150.20390805,1049.1,S,16,E,2020,PACX
2025-11-27,50116.,A,AK,KCR,COLORADO CREEK,US,ALASKA,KUSKOKWIM,COLORADO CREEK,63,34,3.803,N,63.56772305,155,59,20.557,W,-155.98904361,860,E,23,E,1985,NA
2025-11-27,50121.5,A,AK,JLA,COOPER LANDING,US,ALASKA,KENAI PENINSULA,QUARTZ CREEK,60,29,3.35,N,60.48426388,149,43,22.44,W,-149.7229,466,E,25,E,1985,NA
2025-11-27,50122.1,A,AK,Z93,COPPER CENTER,US,ALASKA,VALDEZ-CORDOVA,COPPER CENTER 2,61,56,28.284,N,61.94119,145,17,38.691,W,-145.29408083,1150,E,27,E,1985,NA
2025-11-27,50124.,A,AK,CDV,CORDOVA,US,ALASKA,VALDEZ-CORDOVA,MERLE K (MUDHOLE) SMITH,60,29,29.903,N,60.49163972,145,28,39.208,W,-145.47755777,53,S,19,E,2015,PACV
2025-11-27,50125.,A,AK,CKU,CORDOVA,US,ALASKA,VALDEZ-CORDOVA,CORDOVA MUNI,60,32,37.12,N,60.54364444,145,43,33.075,W,-145.72585416,59,E,26,E,1985,NA
2025-11-27,50127.,A,AK,K29,COUNCIL,US,ALASKA,NOME,COUNCIL,64,53,48.29,N,64.89674722,163,42,12.595,W,-163.70349861,100,E,18,E,1985,NA
2025-11-27,50130.,C,AK,CGA,CRAIG,US,ALASKA,PRINCE OF WALES,CRAIG,55,28,43.793,N,55.47883138,133,8,52.084,W,-133.14780111,0,E,26,E,1985,NA
2025-11-27,50130.01,C,AK,5C5,CRAIG,US,ALASKA,KETCHIKAN GATEWAY,EL CAPITAN LODGE,55,57,30.92,N,55.95858888,133,15,12.14,W,-133.25337222,14,E,18,E,2020,NA
2025-11-27,50132.1,A,AK,CJX,CROOKED CREEK,US,ALASKA,BETHEL,CROOKED CREEK,61,52,16.025,N,61.87111805,158,8,16.643,W,-158.13795638,177.2,S,11,E,2025,PACJ
2025-11-27,50135.1,A,AK,DCK,DAHL CREEK,US,ALASKA,NORTHWEST ARCTIC,DAHL CREEK,66,56,33.2211,N,66.94256141,156,53,28.9271,W,-156.89136863,260,E,23,E,1985,PODC
2025-11-27,50140.7,A,AK,SCC,DEADHORSE,US,ALASKA,NORTH SLOPE,DEADHORSE,70,11,41.1148,N,70.19475411,148,27,54.5935,W,-148.46516486,67.4,S,17,E,2020,PASC
2025-11-27,50145.1,A,AK,DEE,DEERING,US,ALASKA,NORTHWEST ARCTIC,DEERING,66,4,8.8,N,66.06911111,162,46,1.4,W,-162.76705555,29.9,S,11,E,2020,PADE
2025-11-27,50146.,A,AK,BIG,DELTA JUNCTION FT GREELY,US,ALASKA,FAIRBANKS NORTH STAR,ALLEN AAF,63,59,42.5857,N,63.99516269,145,43,12.1993,W,-145.72005536,1285.2,S,23,E,2005,PABI
2025-11-27,50146.02,A,AK,D66,DELTA JUNCTION,US,ALASKA,FAIRBANKS NORTH STAR,DELTA JUNCTION,64,3,0.42,N,64.05011666,145,43,20.875,W,-145.72246527,1150,E,28,E,1985,NA
2025-11-27,50153.,A,AK,DLG,DILLINGHAM,US,ALASKA,DILLINGHAM,DILLINGHAM,59,2,40.8,N,59.04466666,158,30,19.8,W,-158.5055,82,S,11,E,2025,PADL
2025-11-27,50156.5,H,AK,DM2,DIOMEDE,US,ALASKA,NOME,DIOMEDE,65,45,31,N,65.75861111,168,57,11,W,-168.95305555,20,E,14,E,1995,PPDM
2025-11-27,50175.,A,AK,EAA,EAGLE,US,ALASKA,SOUTHEAST FAIRBANKS,EAGLE,64,46,41.1,N,64.77808333,141,8,58.6,W,-141.14961111,907.2,S,21,E,2015,PAEG
2025-11-27,50176.03,C,AK,D72,EAGLE RIVER,US,ALASKA,ANCHORAGE,D&C FIRE LAKE FLYING CLUB,61,21,9.07,N,61.35251944,149,32,46.86,W,-149.54635,295,E,NA,NA,NA,NA
2025-11-27,50177.,A,AK,EEK,EEK,US,ALASKA,BETHEL,EEK,60,12,49.3,N,60.21369444,162,2,38,W,-162.04388888,26.5,S,11,E,2020,PAEE
2025-11-27,50178.1,A,AK,EII,EGEGIK,US,ALASKA,BRISTOL BAY,EGEGIK,58,11,7.765,N,58.18549027,157,22,31.54,W,-157.37542777,92.3,S,13,E,2020,PAII
2025-11-27,50181.7,A,AK,KKU,EKUK,US,ALASKA,BRISTOL BAY,EKUK,58,48,40.293,N,58.8111925,158,33,31.833,W,-158.5588425,30,E,20,E,1985,NA
2025-11-27,50182.,A,AK,KEK,EKWOK,US,ALASKA,DILLINGHAM,EKWOK,59,21,24.62,N,59.35683888,157,28,16.102,W,-157.47113944,141,S,17,E,2005,NA
2025-11-27,50195.7,H,AK,ERO,ELDRED ROCK,US,ALASKA,SKAGWAY-YAKUTAT,ELDRED ROCK CG,58,58,18.05,N,58.97168055,135,13,19.29,W,-135.222025,33,E,28,E,1985,NA
2025-11-27,50196.3,C,AK,ELV,ELFIN COVE,US,ALASKA,ANGOON,ELFIN COVE,58,11,42.663,N,58.19518416,136,20,50.614,W,-136.34739277,0,E,27,E,1985,PAEL
2025-11-27,50197.,A,AK,ELI,ELIM,US,ALASKA,NOME,ELIM,64,36,53.9,N,64.61497222,162,16,13.9,W,-162.27052777,161.5,E,9,E,2025,PFEL
2025-11-27,50197.01,A,AK,MOS,ELIM,US,ALASKA,NOME,MOSES POINT,64,41,53.455,N,64.69818194,162,3,26.277,W,-162.05729916,14,S,16,E,1985,NA
2025-11-27,50197.3,C,AK,1Z9,ELLAMAR,US,ALASKA,VALDEZ-CHITNA-WHITIE,ELLAMAR,60,53,38.068,N,60.89390777,146,42,13.291,W,-146.70369194,0,E,26,E,1985,NA
2025-11-27,50198.61,A,AK,ENM,EMMONAK,US,ALASKA,KUSILVAK,EMMONAK,62,47,10.1,N,62.78613888,164,29,26.7,W,-164.49075,16.2,S,14,E,2005,PAEM
2025-11-27,50202.,A,AK,2Z2,EUREKA CREEK,US,ALASKA,YUKON-KOYUKUK,EUREKA CREEK,65,10,33.281,N,65.17591138,150,13,13.939,W,-150.22053861,700,E,26,E,1985,NA
2025-11-27,50203.,A,AK,2Z3,EVA CREEK,US,ALASKA,FAIRBANKS NORTH STAR,EVA CREEK,64,2,31.6,N,64.04211111,148,51,47.3,W,-148.86313888,2817,E,27,E,1985,NA
2025-11-27,50208.,C,AK,EXI,EXCURSION INLET,US,ALASKA,HAINES,EXCURSION INLET,58,25,13.795,N,58.42049861,135,26,56.518,W,-135.44903277,0,E,28,E,1985,NA
2025-11-27,50215.,C,AK,2Z5,FAIRBANKS,US,ALASKA,FAIRBANKS NORTH STAR,CHENA RIVER,64,49,58.438,N,64.83289944,147,50,53.73,W,-147.84825833,440,E,28,E,1985,NA
2025-11-27,50215.1,A,AK,MTF,FAIRBANKS,US,ALASKA,FAIRBANKS NORTH STAR,METRO FLD,64,48,24.444,N,64.80679,147,45,44.716,W,-147.76242111,432,E,28,E,1985,NA
2025-11-27,50216.,A,AK,FBK,FAIRBANKS/FT WAINWRIGHT,US,ALASKA,FAIRBANKS NORTH STAR,LADD AAF,64,50,15.404,N,64.83761222,147,36,52.171,W,-147.61449194,448.6,S,17,E,2020,PAFB
2025-11-27,50216.32,A,AK,AK7,FAIRBANKS,US,ALASKA,DENALI,GOLD KING CREEK,64,11,53,N,64.19805555,147,55,43,W,-147.92861111,1720,E,25,E,1965,PAAN
2025-11-27,50217.,A,AK,EIL,FAIRBANKS,US,ALASKA,FAIRBANKS NORTH STAR,EIELSON AFB,64,39,56.303,N,64.66563972,147,6,5.149,W,-147.10143027,547.5,E,19,E,2015,PAEI
2025-11-27,50219.,A,AK,FAI,FAIRBANKS,US,ALASKA,FAIRBANKS NORTH STAR,FAIRBANKS INTL,64,48,55.28,N,64.81535555,147,51,24,W,-147.85666666,439,S,15,E,2025,PAFA
2025-11-27,50221.3,C,AK,2Z6,FALSE ISLAND,US,ALASKA,SITKA,FALSE ISLAND,57,31,55.756,N,57.53215444,135,12,48.424,W,-135.21345111,0,E,27,E,1985,NA
2025-11-27,50221.5,A,AK,KFP,FALSE PASS,US,ALASKA,ALEUTIANS EAST,FALSE PASS,54,50,52.3,N,54.84786111,163,24,25.6,W,-163.40711111,18.3,S,16,E,1985,PAKF
2025-11-27,50223.,A,AK,TNW,FAREWELL LAKE,US,ALASKA,KUSKOKWIM,TIN CREEK,62,31,55.64,N,62.53212222,153,36,46.04,W,-153.61278888,1185,E,24,E,1985,PAFL
2025-11-27,50223.1,C,AK,FKK,FAREWELL LAKE,US,ALASKA,KUSKOKWIM,FAREWELL LAKE,62,32,32.834,N,62.54245388,153,37,21.036,W,-153.62251,1052,E,24,E,1985,PAFK
2025-11-27,50225.7,A,AK,3Z1,FEATHER RIVER,US,ALASKA,NOME,FEATHER RIVER,64,49,54.218,N,64.83172722,166,7,53.48,W,-166.13152222,325,E,16,E,1985,NA
2025-11-27,50230.,A,AK,FLT,FLAT,US,ALASKA,YUKON-KOYUKUK,FLAT,62,27,10.01,N,62.45278055,157,59,12.29,W,-157.98674722,343,E,21,E,1985,NA
2025-11-27,50235.,A,AK,FYU,FORT YUKON,US,ALASKA,YUKON-KOYUKUK,FORT YUKON,66,34,20.7,N,66.57241666,145,14,46.8,W,-145.24633333,447.2,S,20,E,2015,PFYU
2025-11-27,50250.,C,AK,FNR,FUNTER BAY,US,ALASKA,ANGOON,FUNTER BAY,58,15,15.789,N,58.25438583,134,53,52.464,W,-134.89790666,0,E,28,E,1985,PANR
2025-11-27,50257.5,A,AK,GBH,GALBRAITH LAKE,US,ALASKA,NORTH SLOPE,GALBRAITH LAKE,68,28,46.8,N,68.47966666,149,29,23.7,W,-149.48991666,2662.7,S,16,E,2020,PAGB
2025-11-27,50258.,A,AK,GAL,GALENA,US,ALASKA,YUKON-KOYUKUK,EDWARD G PITKA SR,64,44,10.283,N,64.73618972,156,56,4.397,W,-156.93455472,153.7,S,13,E,2020,PAGA
2025-11-27,50260.,A,AK,GAM,GAMBELL,US,ALASKA,NOME,GAMBELL,63,45,59.819,N,63.76661638,171,43,58.022,W,-171.73278388,29.5,S,8,E,2015,PAGM
2025-11-27,50270.1,A,AK,AQY,GIRDWOOD,US,ALASKA,ANCHORAGE,GIRDWOOD,60,58,8.48,N,60.96902222,149,7,9.645,W,-149.11934583,164,E,25,E,1985,NA
2025-11-27,50272.,A,AK,KGZ,GLACIER CREEK,US,ALASKA,CORDOVA-MCCARTHY,GLACIER CREEK,61,27,18.484,N,61.45513444,142,22,51.423,W,-142.38095083,2380,S,28,E,1985,NA
2025-11-27,50274.2,C,AK,3Z8,GOLDEN HORN LODGE,US,ALASKA,BRISTOL BAY,GOLDEN HORN LODGE,59,44,49.342,N,59.74703944,158,52,29.019,W,-158.8747275,91,E,20,E,1985,NA
2025-11-27,50275.01,A,AK,GLV,GOLOVIN,US,ALASKA,NOME,GOLOVIN,64,33,1.651,N,64.55045861,163,0,25.819,W,-163.00717194,64.6,S,10,E,2020,PAGL
2025-11-27,50277.,A,AK,GNU,GOODNEWS,US,ALASKA,BETHEL,GOODNEWS,59,7,4.3,N,59.11786111,161,34,25.2,W,-161.57366666,18.1,S,18,E,1985,NA
